Review,Actual,predicted
"My daughter thinks this tastes nasty, and I agree. She is sensitive to carrot, so I was looking for a food for travel that delivers protein but doesn't contain carrot. Though she eats homemade turkey and peas all the time, she wouldn't even take a full bite of this. I tasted a little bit, and I can see why.",0,0
"I've purchased dozens of bags of this pancake mix (which is a great product, by the way).  This is the highest price I've seen.  Whole Foods carries this item and it's been on sale there for $9.99 (that's Canadian dollars, too, as I'm in Canada).  It's even cheaper on Baker's Box's own website, and they're the company selling this product through Amazon. For a two-pack they should be charging $20 or less.  What gives?  I thought Amazon was where you could find competitive prices.",1,0
"I purchased this product because of its name, ""Rumford NATURALS Corn Starch"" (the word ""Naturals"" appears large and clear on the pictured product label). Also, the Amazon description said it was made from ""Non-Genetically Modified Corn"". The label on the product that I ACTUALLY received does NOT say Rumford NATURALS, but it is still MADE WITH Non-Genetically Modified Corn. I say ""made with"" because this product now contains more than ONE ingredient. Its ingredients are: Cornstarch, Calcium Sulfate*, and ONE of the suggested servings (1 Tblsp) contains 15% of the ""Daily Value"" of CALCIUM. That makes this product potentially a good source for dietary calcium supplementation. ON THE OTHER HAND, for persons who must restrict their calcium intake (example, some persons with kidney stones), it can pose a potential problem, even danger. Amazon provides themselves with a nice ""out"" for this. They list the following: Legal Disclaimer: ""Actual product packaging and materials may contain more and different information than what is shown on our website. We recommend that you do not rely solely on the information presented and that you always read labels, warnings, and directions before using or consuming a product."" BUT, IT IS NOT FAIR FOR AMAZON TO NOT AT LEAST LIST THE CORRECT INGREDIENTS AND PHOTO OF THE PACKAGE SO THAT YOU DO NOT HAVE TO ORDER THE PRODUCT IN ORDER TO ""READ LABELS"" AND FIND OUT WHAT YOU HAVE PURCHASED.<br /><br />I WILL NOT BUY THIS PRODUCT AGAIN:<br /> * because I don't need extra calcium<br /> * because I don't believe that the Calcium Sulfate was added out of interest in the consumer's health<br />  but to make the product cheaper to produce so it can be priced competitively with other brands<br />  and still be touted as having been made from/with Non-Genetically Modified Corn<br /> and just on principal because I can't afford to throw it away and did not want the hassle of returning it.<br /><br />I am very, very displeased with Amazon's incorrect listing of the product, which was brought to their attention when I purchased it in February 2012, and so far nothing has been done.<br /><br />*Although Calcium Sulfate is considered a safe food additive it is basically the same thing as Plaster of Paris. AND, if you use too much of this product (basically the same amount as I had previous used of pure CORN STARCH), the very stiff sediment in the bottom of the cooking container (I make pudding in Pyrex in a microwave and usually stir it only every 30 seconds) will remind you of damp plaster!",0,0
"I am a chemist, so I know about water, and why it can taste like heaven (e.g. it is tasteless), and why it can taste like sweat (e.g. ""mineral-enhanced.""). This water is expensive - cheap for online, but costly if you are a Walmart or Target shopper. However, I highly recommend you try this, if you want tasteless water. You see, when water is mineral enhanced, and its swirling around through the various protrusions and undulations the road provides in the summer heat, the water tends to build a certain taste, which some like, and others don't. I like my water tasteless. Therefore I recommend this product to those whom do not want H2O + minerals, but just plain water.",1,0
"This product advertises that it is a soda made from 100% fruit juices and is refreshing.  I was quite disapointed in the flavor. If you have ever been unfortunate enough to drink canned (not refrigerated or fresh squeezed) OJ you know there is a HUGE differance in flavor. The bad, almost rotting component is carried over into this soda. IT even carries a rather odd aftertaste. I was not able to finish the entire can.<br /><br />This may be a feature of the Orange flavor. Other fruit flavors of this product might indeed taste good. But I recommend skilling the orange version.",0,0
"I received an undersized, sickly plant that could not be nurtured back to health. What was I thinking ordering a plant over the Internet? Never again!",0,0
"The coffee is good. However, at least half of these haven't been sealed correctly. When I brew them the edge of the foil pops open and coffee grounds go everywhere. Not fun to clean. It may have just been the batch we got, but I won't be ordering these again.",0,0
"I was hopeful, but left unsatisfied. The color of the bean grounds says it all; a light brown not the typical dark brown to black of real espresso, even decaf. Taste is weak and odd, not rich and solid. Certainly not worth the extra $$. Recommend Cafe Bustelo instead.",0,0
"These were just what I was looking for, however, when using in my Cuisinart they leak and back up water which spurts out in different areas of my K-Cup area. I don't want to ruin my machine, so I'm trying different things with this disposable cup, i.e., smaller amount of coffee, packing it looser, and smaller amount of water for cup size.  Still leaks some, but it's getting better as before I had about 3 to 4 areas of dripping water/coffee, some hitting inside the coffee cup and several outside of coffee cup.",1,0
"If you're looking at Choice tea, you're probably already aware that this extraordinary company was a pioneer in the use of organic, fair trade ingredients for tea.<br /><br />But Choice is also innovative both in design and in creative ingredient combinations. As for design, Lychee White is part of Choice's new line, characterized by an innovative biodegradable pyramid-shaped tea bag which allows for the use of regular loose tea leaves. As for creative ingredient combinations, this healthy white tea is enhanced by the ethereal marriage of natural lychee flavor and sublime organic osmanthus blossoms. The flavor and scent is one to savor and celebrate.",1,0
"I see a lot of complaints about Grove Square hot chocolate. I think it tastes ok considering it's a k-cup, not homemade and not gourmet. I don't have anything negative to say the company or the product, it's relatively inexpensive and the company didn't falsely advertise or make any promises about the taste.",1,0
"I bought this molasses at a local grocery store and nowhere on the bottle does it state that it is, 'unsulphered'. I called the company and talked to a sales rep in which he stated that it was not unsulphered. Although it does have a higher percentage of iron, I'm going back to Plantation.",0,0
This is for puppies the bag is super small!!!The bag didn't last more than a day. I thought it was funny when I got the bag I thought it was a gift to be honest!!!,0,0
"I bought these bars for several years at my local co-operative grocery store, and ate them daily--they are tasty. However, the price increased nearly 100% during that time, and I noticed that, although the individual wrappers within the box remained the same size, the bar within the wrapper decreased. When I stopped buying these, the actual bar was only half the size of the wrapper. That's deceptive packaging, so I refuse to buy these any more. I suspect that other shoppers likewise complained, because last month the store where I bought these stopped carrying them.",0,0
They tomatoes are certified San Marzano but not DOP like the item shows in picture. I called amazon and they sent me another box of 12 for free to fix issue. THe new shipment was still certified not DOP.  So please know this. Tomatoes are ok but not the best fyi.,0,0
"I purchased two of these and they arrived with the package split and the items all over the box. I contacted Amazon and they sent two more out, these also arrived with the packages open. Amazon was very courteous and professional as always, I cannot review the item itself because the packaging is so horrible that I have given up on trying again.",0,0
"One reviewer mentioned that this coffee was decaff and said it was listed as such on the bottom of the box (in small print). I checked my current box and saw no such labeling information. HOWEVER, the new boxes I received are a different color, with a slapped on label for Hawaiian Hazelnut and NOW the bottom of the box says it's made from 100% decaff coffee. While I like the flavor, I do NOT want decaff in the morning, which is when I drink coffee.<br /><br />Unfortunately, I am unable to return this item to Amazon because of their return policy, which is why I'm writing this review, to make sure others know the coffee packaging has changed and it is definitely labeled as decaffeinated now. I would give more stars for flavor, but the lack of official notification in the product description that this coffee is decaff makes me feel as if I tossed my money out the window, buying something I would not have otherwise ordered.",0,0
My cats absolutely would not eat this food so it was a waste of money..it is just sitting in our cabinets.  I will donate it to a shelter...,0,0
"Now I know this formulation is not the most natural or high grade one on the market right now. Believe me, I have tried to get her interested in just about every brand with the word ""natural"" in the title, and she is not having it. She won't get the benefit of the food if she won't eat it. So when I noticed she was eating all of her food when I put this in front of her, I decided to stick with what is apparently working. This is still premium food, formulated for my twelve year-old's needs, and she really, really likes it. 'Nuff said.",1,0
tastes like dry brownie w/ invisible pieces of puffed rice which get stuck in your teeth. come on. we can do better than this for cookie bars.,0,0
"I bought both the Creme Caramel and this Hazelnut kcup and I couldn't tell them apart even if my life depended on it... The flavor is pretty weak and the coffee itself is too and unlike the Caramel one, this one has a nasty bitter aftertaste like the flavor is artificial.  Yeah, I know it's artificial but I hate that it actually tastes like a chemical!  Yuk...<br /><br />This is one of those coffees you can serve to company who doesn't know good coffee or people you don't want to have come to your house any more as one cup of this and they won't be your friends after it!  It really is quite bad.",0,0
"My triplets will not eat this, eventhe one who will eat ANYTHING. The consistency is way too runny as well and does not stay on the spoon.",0,0
I thought this coffee was really horrible. Had one cup and will throw the rest away because it can't be returned.,0,0
"I purchased this item to celebrate the birth of my grandson.  I should have opted for real cigars, they might have tasted better. These cigars were very hard and hurt my teeth to chew. Not to mention that these gum cigars were much too sweet.",0,0
"I've been eating Snow's clam chowder for years, so I buy a few cans when it's on sale. Well it looks like Bumble Bee has taken over. What a big mistake. When I opened the can, it was all watery and smelled funny. I put it in a bowl to microwave, and noticed how thin it was, but thought I'd try it anyway. It was nasty to say the least. It about made me sick. So I went and opened another of the new cans, more of the same. Then I got an older can of the non-Bumble Bee chowder and it was great like always. If I could give the new junk no stars, I would. Sucks bad.",0,0
"I wasn't sure what to expect with this, but upon tasting it (very chilled), I have to admit, it's pretty darn tasty!<br /><br />To give you an idea of what it tastes like:  Take orange juice.  Give it the familiar ""bite"" of your favorite carbonated beverage.  Add a little tangerine for a slight citrus aftertaste, and there you go.  Basically, it looks and smells like orange juice, but it tastes like orange pop *should* taste, if it really tasted like oranges.  My wife said it reminded her of Minute Maid orange pop (or, as she would call it, orange *soda*).<br /><br />Our four-year-old son is eager to drink pop because he sees mom and dad do it occassionally, but we generally don't let him.  After reading the nutritional information on the can and seeing that there's no added sugar, corn syrup, preservatives, or artificial flavors, I can admit that I would have no problem letting him drink this instead of juice occassionally (but not *too* often, as it is quite a bit of sugar!).<br /><br />My wife made the observation that this drink would probably make a fantastic mixer for adult beverages.  Sadly, the sample we received was not enough to test this theory, but it should make a really, really good screwdriver.",1,0
"I always liked Orange Crush when I was a kid.  Sure, it was just sugar water with some flavoring, but it was really good flavoring...except it had a chemical whang and an aftertaste that you just had to accept.<br /><br />Well, no more.  Switch Orange Tangerine drink is NOT sugar water.  It's 100% juice, the good stuff, and it's lightly carbonated, not overcarbonated like those sugary soft drinks either.  And no chemical whang!  And no aftertaste!<br /><br />Vitamin C and no added sugar?  I'll take that.  Of course there's sugar content, but it's just the natural sugar that comes in the juice.  Why didn't people think of this stuff when I was a kid?",1,0
This is NOT Disco Dust which is edible and made for baking. DO NOT purchase this product for such purposes!,0,0
"What can i say, I love iced tea. I drink a lot of it, and love the convenience of these new individual serving size packets. I am also a big fan of Stash products, or rather of all the other stash products I have tried.<br />I purchased a case of all 4 varieties,  (when i say i drink iced tea, i am not kidding) and these were all way too weak when i mixed them in my 16 ounces water bottle.<br />I finally found that i needed to dissolve 2 packets in a small bit of hot water first (if not the tea clumped on me), and than add a packet of sweetener before adding the rest of the water just to make these palatable.<br />Over all I am very dissatisfied with the product and will stick with the other brands that are out on the market.",0,0
"If you are looking for  English muffins - go to the grocery store and buy them.  These do not even resemble English muffins and are tasteless.  However, if you are on a restricted diet (wheat flour, soy, dairy, gluten,etc.) these might be for you - check the list of ingredients.  I didn't care for them at all.",0,0
I purchased this item because it was cheaper than other olive juices. i was looking for a good quality olive juice for martinis. i was pretty disappointed. the juice is very strong. i followed the instructions and put the ratio on the bottle into the shaker and made a martini. the ratio was 2 part vodka to 1 part olive juice. it was way too salty. the olive juice was over powering. i made a decent dirty martini with 2 parts vodka 1/4 part olive juice. i would not recommend this item.,0,0
The Solo K-cup works perfectly instead of these.  I Totally agree with the Poor Performance review.  I also got coffee grounds in my cup everytime I used these (yes even with the filter). The cup is poorly designed. It clogged the system causing the water to back up producing a half cup of coffee or water spilling outside the top of the unit.,0,0
"We tried this formula because it is lactose free, my baby does not have any other issues, just lactose intolerant.<br />We found that it smells bad, does not mix well into water and my baby would not drink a drop.",0,0
"Okay, I should not eat potato chips, nor should anyone.<br />But these are so spicy, I would find it hard to eat<br />very many. That makes them an indulgence that<br />rescues some people from overindulgence.",1,0
"This product was a big disappointment.  The picture on the box is misleading.  These bars aren't chunky, the dough isn't flaky (more like cardboardy), they aren't filled with pieces of fruit, and if you didn't read the label (which claims about 30 items down the ingredient list that ""yogurt powder"" is added), you wouldn't have any idea you were eating yogurt at all.  The bars probably contain MSGs, with all of the ""natural flavorings,"" etc.  Whatever calcium and other vitamins might be present have probably been added in what the ingredients list calls a ""vitamin blend"" -- there's too little food in the bar to give you much nutrition, anyway.  The experience is very much like eating a long, thin fig bar -- only not as tasty.  The fig bars I buy at my neighborhood grocery contain sugar, but also real fruit, whole wheat, no MSGs, and no trans fats. I'd rather eat one of them. I won't be purchasing this product again.",0,0
"this was terrible coffee Wolfgang Pucks Jamaicamecrazy, I received a partial refund but felt I should have gotten a full refund as I can't drink the coffee and had to throw it all away. Also had to pay shipping and should not of had to. I would like a response to this.",0,0
"Flavor 5 STARS:  First time I used the oil I poured some in a saute pan to scramble some eggs. It ended up being an earthy mushroom like flavor. I loved it.  I pour it on my dogs food occasionally and they love it.  I wanted to buy this originally because I watched the Dr. OZ tv show and he recommended ingesting a little every day for its anti-inflammatory properties.  I gave some oil to my Aunt who has an auto-immune disease and she likes the oil as well. I would definitely buy this product again.<br /><br />Ding for metal alloy container: It is cheap metal and though it was packaged well by Amazon.com the containers probably got dented in Amazon's warehouse because it didn't seem like the packaging should have caused the dents.  The way it was packaged if there was any damage it would probably only be dents to the containers so I would say ""expect"" dents with any shipment of oils if this company uses the same cheaper kind of metal alloy for their containers.  Dents do not make the product taste worse so I do not worry about the taste.  I will return it if the containers leak but that would not stop me from ordering again.  However, the odds of leaking happening probably statistically is not ""often"" if you receive shipments regularly.",1,0
"I have a One:One Coffee Pod machine and have ordered pods online before.  These looked good and sounded like high quality coffee- albeit a little pricey for 12 pods.  This was the worst cup of coffee I have ever tasted!  It left a bitter taste in my mouth that lingered for hours.  Yuck!  Don't be fooled by the fancy name and packaging. It tastes like rocket fuel.  Fortunately, Amazon refunded my money when I explained how bad it was. Throwing the whole box away!",0,0
"This coffee smells really bad - there is definitely no ""delicious"" smell as it brews or as you take sips from your mug.  It tastes just as awful too.  The first couple sips that I had, with my nose closed so I couldn't smell it, wasn't too bad but the more sips I took the more disgusting it was.  It is absolutely stomach turning (to me at least) and unfortunately I will never drink the whole bag. It tastes like a weak, poorly brewed, cheap cup of coffee (though not cheap!).  The only positive note is that it did not irritate my bladder - just irritated my nose and taste buds.",0,0
"Since I am willing to try alot of new things. I thought that I would buy this product.. And since I do like hot cocoa, I bought 2 boxes.. WORST thing I could have done.. This is bland, with very little flavour. It also has a grainy texture near the bottom of the mug.<br />Personally I will not buy this product again. I will stay with swiss miss or another hot cocoa brand for the Keurig K-Cup",0,0
"Coconut water and its many benefits are nothing short of phenomenal and I personally was so excited to have an opportunity to purchase in bulk.<br /><br />What isnt phenomenal is that every single box in my 2 shipments must have experienced some temperature changes, or, they were discounted because<br />of a faulty snap-closure.  At any rate, almost every single carton either came with the lid broken off (adhesive gave out) or it eventually breaks off.<br />Not such a big deal, unless I want to take a carton with me.",1,0
"I have tried Herrs, UTZ, wise, pringles, lays etc....but Kettle tasted the best. The quantity of salt used is the optimum which is required.<br /><br />Although they say serving size 1 ounce, you will finish the whole packet in no time. Total calories is 300 for 2 ounce bag. This is slightly on the higher side. But still it is ok, as they have not compromised on the taste.<br /><br />Only issue was that all packets have some burnt chips, which taste bad. Kettle should take care when packing to ensure no burnt chips are there.<br /><br />Thanks to Amazon to get 24 bags for just 12 bucks with free shipping using their coupon.",1,0
I am 76 years old and I have eaten these nuts for many years.  The ones mailed to me are very tastey.  The only problem is that they were jostled around and a lot of the red skins came off and went to the bottom of the can.  No big deal but it would have been better if they had stayed on the nuts.  I will order from Amazon again.,1,0
"My baby didn't seem into these dinners, so I tried them. They're not terrible, but not good either. We'll stick with the EB fruits and veggies until she's ready for table foods.",0,0
"Well I have tried many protein shakes and the taste is never been a problem for me but this was just horrible. It's GOOD for YOU but I just couldn't do it. It might be a good protein shake but it's extremely salty, i tried to drink it with other liquids to help the taste but every time it tasted worse and worse =( too bad because I was looking forwards to see some results!!",0,0
"I bought this because the ingredients seem to be ok but for some reason it made my dogs have to go outside at least 3 times each night, overnight for the 2 weeks we gave this to them.  We changed back to Origen, a food they do well on and the middle of the night bathroom trips stopped in 2 days. Also, my older dog tends to get really ""diggy"" when she is eating something not good for her and with this food she was constantly digging at the couch!  I have no idea what is wrong with this food, none of the ingredients stand out to me as being the cause but something in it really messed my puggies up!",0,0
"I was excited about these and had organized a whole event for my fiancee's birthday around these tablets.<br />Placed an order well in advance, namely 3 weeks in advance.<br /><br />After two weeks of waiting, I received a notification that my order was being cancelled for some mysterious as yet to be determined problem. The email attempted to spread the blame between Amazon, its supplier and some mysterious unknown factor, ultimately taking no real responsibility for the blunder.<br /><br />Color me frustrated and confused because while they said they are stopping all orders for the time being, their company website still shows the product in stock and ready for orders.<br /><br />This to say the least was very disappointing and more so because the company's response was very wishy washy and lame. In my experience, when a company screws up (mind you it wasn't just my order, it was a whole slew of orders that got cancelled)<br />they should own up and take responsibility thereby showing some integrity, rather than mutter some indecipherable mumbo jumbo that does nothing to explain nor solve the customers problem.",0,0
"Ended up with a case of the Stephen's chocolate rasberry and a case of the Stephen's French Vanilla<br />""cocoa.""  I really wanted to believe the 100% positive feedback on here, but you should never believe<br />what you read, right?<br />I guess the 1st thing I look for in a cocoa is that the liquid has some body to it. This seemed just<br />watery and weak....it looks like a no-fat soymilk.<br /><br />It kind of makes me think of baby formula...........the other reviewer who said like a hot vanilla<br />milkshake is close to describing it but it is not creamy enough in my opinion to qualify as such.....<br /><br />I added MORE than the recommended amount for the serving size and it was still just so-so.<br /><br />I am just not impressed with the way the powder globbed together and<br />clumped and stuck to the spoon~yuk.<br />$5 a can for 12 serving when you can get the packets of the standard cocoa for 99 cents on sale for<br />the same amount of servings?<br />Granted, Amazon's price is better than the manufactures website since there is NO shipping through<br />here and shipping is at a premium through Stephen's Gourmet.<br />I would say unless you have tried this somehow elsewhere first, do not bother wasting your money to buy<br />6lbs of cocoa mix at one time. You might end up doing what I will have to do when you don't like it.<br />sigh<br />give it away~",0,0
"I ordered this popping corn after being disappointed with the local big box store selection-two brands.  One of them tasted chalky like styrofoam and its claim was larger popped kernels.  No taste.<br /><br />I mainly use this popcorn with one of those plastic microwave popping bowls.  I noticed that 1/3 cup yields more cooked popcorn than two other brands I have tried.  It kept on popping after my usual 2 minute and 20 second routine.  When using microwave poppers, you tend to get some burnt kernels if you extend the cooking time for maximum popped corn.  The snappy burnt kernels didn't taste as bad as other brands.<br /><br />This white popcorn tasted great with canola oil and even better when popped with coconut oil.",1,0
"This is not jerky, this is processed, hard like a rock, very greasy and stale smelling stripe of something that you can't break into anything smaller than 2 inches long and that certainly is not the size of a training treat! The dogs- 45lb dogs that will eat anything- were not impressed, it was hard to chew, and it sounded like they were crunching rocks, most of them spat it out after a few chews, left it there, this would be the first time they would not eat something in their entire lives, these dogs will work for lettuce. Where is a zero star button?",0,0
"I have never tasted such a poor excuse for a cocoa drink. It has such a bad aftertaste that I checked the box to see if I ordered sugarfree by mistake! I will toss this  and chalk it up to a loss but if you are reading this, dont buy this brand. Its downright awful!",0,0
"I recently purchased a Keurig and I bought the Cafe Escapes dark chocolate cocoa from their site, and it was not chocolately and had a strange aftertaste.  I saw the Grove Square brand and thought I would give it a try since I got 36 kcups for less than the 24 from Keurig. I received my purchase yesterday and immediately opened it up to try it.  The cocoa actually has sugar in it and the chocolately flavor is much better than the Cafe Escapes. I will be ordering this one again, and I hope my guest will drink the other kind to get rid of it!",1,0
"I first tasted Sassafras tea in a local restaurant and really liked it.  So I started looking in grocery stores and online for it in a teabag form.  After several weeks of investigation I called the restaurant and asked what they used to make the tea.  I was told is was Pappy's Sassafras Concentrate.  I looked online and found it at Amazon.com.  As I was ordering it I also saw the Sassafras Teabags.  I thought I'd order a box to try.  I was very dissapointed.  It didn't taste like the flat rootbeer I was expecting.  It was more like black licorice, which I hate, with a very mild rootbeer undertone.  It also didn't have the distinctive red color that you get by steeping the sassafras root.<br /><br />I've never had real Sassafras tea made with the root so I don't know if the teabags are more like the real thing or not.  Bottom line:  I won't buy the teabags again.",0,0
"this is maybe the greatest coffee ever made.  i have had this many time before in regular bean that i grind myself,  but never in k-cups.  Tastes the exact same and its maybe my favorite coffee ever",1,0
Ok...TODAY 4/15 this company decided to put them up for sale at 12.50 per 24pk...  This advertisement was on SLICKDEALS.NET<br /><br />Well... Went to order and refreshed the page and in my cart was now 1 at 36 dollars???? so they sold one out of my cart.<br />Next.... I waited 20 mins to see if it was a fluke and SD.NET started claiming dead link.<br /><br />Well upon refreshing again... they were now 44.95 for one 24 pack...<br /><br />Hey RIDICULOUS SELLER..... GET WITH THE PROGRAM ...IF THIS IS YOUR WAY OF RECOVERING QUICK MONEY...I THINK PEOPLE ARE MUCH SMARTER THEN THAT UPON PRESSING CONFIRM MY ORDER>..... ROUND OF APPLAUSE TO YOU FOR BEING SO UN-TECH-SAVY,0,0
it tastes pretty decent but I wasn't aware how pricy they were when I bought them.  I paid $17.44 for a pack of 12!!!  What a rip off!,1,0
"I purchase Banh Trang Spring Rolls Skin frequently to prepare a tasty batch of fresh spring rolls, but recently I got a container with black spots mixed into the skin.  I tried to rinse them off when they were soaking but it didn't work and had to be thrown away.  At the bottom of the container, 5 skins had what looked to be tiny ants embedded within the skin.  At that point, I decided not to have fresh spring rolls at all until I purchased a fresh batch of a different brand..  When trying to find the company on the internet to write them directly, I was unable locate their company webpage, although there were many references to the Co. name Bahn Trang.",0,0
"...or the good reviewers' taste buds are weak.  This is some disappointingly<br />weak coffee.  I'm not some crazy ""gotta have my jet black sludge to get<br />through the day"" coffee drinker - I'd say my favorite (and my wife's) is<br />Caribou Blend.  This blend is WEAK, it can't hold half-and-half or even<br />just whole milk without being wiped out.  Now, I will say I brew it on<br />the ""large cup"" (9.25 oz, I believe) setting on our Keurig, so maybe it's<br />a bit better on the 8oz setting, or even the small setting.  But Caribou (we<br />also like Donut Shop, Green Mountain Kona Blend 10%, etc.) can be easily<br />brewed on 9.25 and hold a good bold taste.  This coffee doesn't<br />hold a CANDLE to any of those.  Now I'm stuck with 40+ of these. Blech...maybe<br />the guests won't mind it! :)",0,0
"I'm amazed that people are happy with this product.  I'm not a drinker of the dark brews, French roast or anything, but even for a drinker of a milder cup of coffee, this is completely tasteless.  The initial scent is delicious, too bad none of it shows up in the actual coffee.",0,0
I was giving my shihtzu the Fromm Adult Gold dog food. She didn't seem to want to eat it though so I thought I would try something different. I found the Harmony Farms and thought I'd give it a try. She actually liked it. It's cheaper then the other food and it seemed to contain really healthy ingredients. I couldn't believe how she gobbled this up. BUT after having her on this for a week she developed a rash on her stomach. Took her off and the rash went away completely in 2 days. Her hair also wasn't as soft. This kibble did not do well for her.,0,0
"If Keurig brewers were evaluated by this particular K-Cup, Keurig would be out of business. Wolfgang Puck - French Roast Melange Francais is inexcusably terrible coffee. Aroma hints of singed oak leave and the top note is simply bitter.  Mid taste is like the bottom ounces of a days old Kwiki-Mart carafe.  Mouth feel is harsh and leaves an appalling coating. The after taste leads one to immediately brush ones teeth.  I simply couldn't believe my Keurig was capable of making such a bad cup of coffee, so I tried again a week later with same results. I use average-to-good filtered water and have no problems with other brands like Green Mountain, Tulleys, nor Emeril's. Everyone I know that has a Keurig learned of it via word of mouth or a shared cup. Usually the results are stunning, and the Keurig invasion lives on.  When I share I'll stick with offering The Coffee Peoples' Black Tiger or Jet Fuel. Now I have 22 more WP/FR K-cups sitting in the bottom draw of my china cabinet to get rid of. Let me know if you want them, as I'd be embarrassed to even give them away.  Sorry Wolfgang, but what the Puck - your French Roast is unpardonably horrible, and at K-cup prices I'll not be duped again. I'll stay away from any of the other WP offerings.",0,0
We've originally bought this as our dog's first food and then switched to Wellness. Dog had runs for a few weeks hoping it would go away then went back to Newman's own and now our dog feels a lot better. Never switched his food ever again.,1,0
"I LOVE green tea and green tea beverages. When I saw this on sale I was happy to try it. Once I received it and tasted it I was not so happy. First off tasted like the smell of dirty water. Best way I can describe it lol This has cane juice yet tastes like it doesn't have anything. Added calories for what no flavor? No Thanks. So yeah all in all pretty flavorless (beside the dirty water smell taste). Was a huge disappointment. Worse yet I bought 2-12 pk cases. Now I have to doctor the rest up. Maybe just buy some lemons and make them into a green tea lemonade? Oh well, I tried.",0,0
This iced tea is terrible. This is the first Stash product that I do not enjoy. It is not iced tea. It tastes more like powdered peppermint leaves.,0,0
after opening numerous bags I found that none of the chips had any flavoring on them. completely plain and gross. how does this even happen?,0,0
"Been gluten free for 7 years now. Thought we were done with mixes that tasted awful.  We threw it away because we did not like it. For my money, you can't beat Pamela's baking mix. But, the Betty Crocker chocolate chips are the BEST! So, don't give up Betty Crocker, just work on this one!",0,0
"There is nothing wrong with this product, but it is overpriced.  With a little research you can buy this for less than half the price.  Buyer beware",1,0
"As coffee in general, this Wolfgang variety was alright. However, I was expecting a ""Creme Caramel"" taste, or something similar, and I don't feel this delivered. I tried multiple cups at different cup sizes and this coffee just didn't do it for me. It is marketed as a flavored coffee, yet I could not taste anything beyond the flavor of coffee.",0,0
"I almost never write reviews, but I thought I would for this one.  I'm pretty open to tastes of anything, but something about the smell and taste of this product was really bad.  It tasted ""off"" almost.  I'm really disappointed because I had hoped to like it and I love fruity green teas, but this was NO GOOD.  I'd strongly recommend trying a sample of this (if possible) before buying.  Sorry Zhena's.... maybe I'll like another flavor.  I haven't given up on you yet.",0,0
This hot chocolate is ok but not nearly as rich and smooth as the cafe escapes products.  We tried it out because they were less expensive but once they are al gone we'll be going back to the cafe escapes brand.,0,0
"tastes - burnt, roasted, slightly rotten sunflower seed taste; gritty, bland - no salt,sugar only seeds. would not eat if it was free.""",0,0
"I feed Hills Science diet to my pet because I love him and the vet tells me I should. But in all honesty, this product has what is quite certainly the worst snap-lock reseal that I have ever encountered. It is painfully difficult to get it to close properly; and even when it is resealed as best it can be there are still gaps on the side that allow air in to oxidize the product.<br /><br />Packaging IS important. It is no better for your pet to live on stale, oxidized food than it would be for you. Oxidized fats are also called rancid. If you imagine how healthy a rancid diet is for a human... well, you get the idea. This is about more than just inconvenience.<br /><br />I am posting this review for all the Hills Science diet products with this kind of packaging. If you have had the same experience as me with this product, please take the time to let this company know about it.<br /><br />I love my animal. I want to keep feeding him what the vet tells me is good for him. But this quite literally the worst reseal that I have ever had the misfortune to encounter.<br /><br />Theo.",0,0
"My Greyhounds 7 and 8 years old( both Brood Matrons) loved this lip smacking food. It has given them more energy and their coats are looking wonderful. In fact when you open the bag the food smells like fruit and veg. Changing to Annamaet grainless Salcha,which is small kibbles, from the old food does take a gradual process for the older dogs not because of its size, but because of its high quality. Lastly the company has never had a recall on its products, something we all look for today.",1,0
"Honestly, I'm not sure why so many folks like this coffee in their reviews.  It's a little weak but mostly just doesn't have a rich flavor.  It is really missing something.  I drink coffee black.  Maybe it tastes better with cream and sugar?  Before buying this coffee, I had been drinking Starbuck's French Roast and Folger's Black Silk, both of which taste SO MUCH better than this coffee.",0,0
"Since a DOP product is not readily available at my local grocery stores, I got really excited when I saw the photo of this product at the Amazon website because the photo states that this product is ""D.O.P. Certified.""<br /><br />But when I received the shipment, it was a huge disappointment.  It was a different product than what the photo promised.  (I can buy the one that was delivered to me at my local grocery stores very easily.)  Very disappointing.............",0,0
"I did not even receive the correct product, what I received were raw UNSHELLEd peanuts, but had no option to return them becuase amazon does not allow this. I attempted to contact but got no reply, do not buy from here!",0,0
"The reviews on this are so true. Great idea, but such a pain to pop the clear lid off from the side, even once I figured it out. I keep waiting for it to break in my hands because it does take some pressure to pop off the lid - but it feels fragile and likely to break with too much pressure. I would consider buying one of the new designs that seem sturdier and open from the top (not the side).",0,0
"I am sorry to say I had trouble with the cups themselves. Each time I used them, my machine would say ""decalcify"" which I did the first time. When I used them the 2nd and 3rd times, the problem occurred again. I was able to clear the hot water spout with a toothpick, which remedied the problem. I will not use them again, though, because I don't want to have to do that after every use.",0,0
"Thought I was ordering summer tea flavors, got leftover winter garbage. I will not buy from this seller again. I HATE iced coffee, much less gingerbread and eggnog flavors! I cannot believe I just spent that amount of money on crap that I will not ever drink. Should have waited until Walmart carried it! Does Keurig know this stuff is being sold under such false advertisements? Yes, I know it says flavors may be substituted. That would be fine if they were more teas. If I had wanted gross iced coffee flavors, I would have ordered such!<br /><br />On the up side, the peach tea I received was very good. Otherwise, don't waste your money!",0,0
