Review,Actual,predicted
"The tea tastes great and helped me curb cravings during dieting. The tea was inexpensive and came packaged in a pretty box. The bags are flimsy, but I just throw the bag in a tea ball with no worries. I will continue to keep this on hand as part of my tea collection.",1,1
These K cups are wonderful! We were pleasantly surprised with the low acidity and smooth flavor! The Rodeo Drive K cups are on our top five K Cup list!,1,1
This Creme Brulee is better than some of the better French restaurants I've been to. I just wish my local grocery stores would carry it!,1,1
"The best soda crackers so tempting I've reordered.<br /><br />I will probably not order a third time though because of the high shipping cost... nothing to do with my satisfaction with the product.<br />I hope the company will consider using Amazon Prime.<br />I savor each crunch, delicious.<br />Thanks...",1,1
"This is delicious hot chocolate. It is best at 8 oz cup, but can be stretched to 10. And 8oz of strong coffee and you have delicious mocha",1,1
"I purchased this coffee for my grandfather, an old vet and lifelong coffee drinker. He thoroughly enjoyed it and we were able to share many stories over a nice pot of Gevalia. I would definitely recommend this brand, especially this blend, to anyone that loves a good brew. Cheers!",1,1
"I use these vanilla beans to make my infamous Creamy Vanilla Caramel ice pops, a fan favorite for my small gourmet popsicle business @FrontPorchPops. It's tough to find these locally for a reasonable price so I ordered these from Amazon instead as a time-saver. I was dubious about ordering product online (what chef doesn't what to taste, touch and smell it before they decide if it's worthy of their customers?), but I was pleasantly surprised to receive moist, flavorul vanilla beans that were exactly what I wanted. I just wish they offered this as a subscription so I could have them automatically sent every month.",1,1
"I make Coconut Water Kefir with O.N.E. 100% Coconut Water.  I've tried using Zico brand.  I do not like to discredit any brand, but for some reason my coconut water kefir goes bad much too quickly when using Zico (sometimes within 1-2 days - should last 7 days).  I do not presume to know why.  The taste of Zico is not as good as O.N.E.  Maybe they overheat/process it?  O.N.E.'s package says it is ""gently pasteurized.""<br /><br />If you'd like more information on why Coconut Water Kefir is so great for you go to [...](No, I am not connected with Body Ecology.)<br /><br />If you'd like to learn how to make Coconut Water Kefir go to [..]<br /><br />There's also milk (cow's and goat's) kefir that are extremely good for you.  Kefirs are used all over the world for health and nutrition -- just not common in America ... go figure.",1,1
"This was a new product to me.  They were very tasty, crisp, and surprisingly delicious.  I was very pleased with this product.",1,1
My daughter loves twizzlers and this shipment of six pounds really hit the spot. It's exactly what you would expect...six packages of strawberry twizzlers.,1,1
"This is a great multi-use sauce.  Great for using as a baste when grilling - fish, chicken, shrimp, pork, etc.",1,1
If used on a daily basis you will keep your gums healty and between your teeth clean and free of plack.,1,1
"Hands down, by far the absolute worst tasting tea I have ever had.... and I have ALLOT! I am an avid tea drinker and I just can't get it down. The benefits are supposed to be amazing so I'll keep it around to water down and sugar up but wow it's bad. So strong too, tastes like dirt (*that's been pissed on in the woods).",1,1
"Usually, healthy food is hard to swallow. Not these, fresh, crunchy, delicious pumpkin seeds. I switched from potato chips and my wife tells me they are good for the prostate. What do I know? I'm taking her word for it.",1,1
"I wish some of these companies would say whether the rice is white or brown rice. I try very hard to just eat the whole grain version of any grain as they are more nutrient dense(plus lower glycemic). I've not tried this yet, but if it was listed as brown rice flour, I would have put it in my cart.",1,1
"Our ferret loves this rabbit; it's a nice high protein treat in addition to his regular Evo ferret diet. The price was reasonable compared to our local pet store, which doesn't often have this item in stock.",1,1
"Our friends from Germany visited with us a few weeks back, and one of them adores Manhattans. She had them here 15 years back, and when I no longer could find a bottled mix locally, I ordered it from the Internet. This is my first experience with Master of Mixes, and the Manhattans turned out great, just as good as if I had made them from scratch. A great product!",1,1
"I dont review often, but this stuff is just what I was looking for.  I ordered about $150 of jerky to try all the types I havent yet tried, and I popped this can first.<br /><br />I already found what i want!  The taste is excellent...i'ma  fan of hickory smoked stuff as it is.The texture is good...not too tough, and definately not too tender.<br /><br />What else do you need? Good taste, good texture.  Wish it was a bit cheaper at $25/lb....but what can ya do",1,1
"The cookie is crispy good and flavorful.  The fortunes are thoughtful, not the shallow ones we are seeing lately.(Be patient, even in time an egg will walk)  I received the quantity and quality I ordered.",1,1
"I buy these at a local grocery store, not from amazon.com.<br /><br />They are absolutely lovely. Light and crisp, they're like naked Cheetos, that are actually fairly healthy. They can be topped with most anything, sweet or savory. Great for midnight snacks, afternoon snacks, or crumbled up in tomato soup at lunch or dinner. Wish they'd make them in flavors, they'd beat the pants off most ""diet"" snacks I've ever seen!",1,1
"Rosamonte Especial can never let you down. Tastes fresh and strong. I smell Argentina in every sip. Yerba mate is going through an increase in prices, almost double..crazy. But it's worth the value. I will never change Rosamonte ESPECIAL!",1,1
"I grew up in Southern California, so I've had my share of sweet corn cakes at local restaurants. This mix is a great way to make these at home. I prepared a package of these for a friend of mine (who lives on the east coast and had never tried a corn cake)....she's now addicted but can't find them at her local store. Thank goodness for Amazon!",1,1
"This sounded so tasty from the reviews and the flavors were enticing...so I ordered some.  We had some for breakfast today and then went to pack the other boxes in bags to go to the homeless shelter.  To us, it is dreadful.  It has the texture of paste and not even palatable...for us.  Am throwing out the box we opened and canceling my order on subscribe and save.  When you consider how easy it is to make real oatmeal, I'm sorry I was fooled by these flavors.",0,1
"It is so hard to find a nice juice drink that is either too sugary or, even worse, has additives like artificial sweeteners. The Switch Orange Tangerine delivers on flavor. If you like juice and want a full-flavored orangy-carbonated fizzy drink, this one fits the bill. Very good!",1,1
"This tri-color couscous is really good...full of flavor and fun to eat.  I love the texture.  I cook in chicken broth and add some minced garlic and chopped herbs (parsley, cilantro,) along with some red pepper flakes.  At the end of cooking, I add some olive oil and this makes a wonderful side dish...Highly recommend",1,1
"Last fall I bought a slew of different protein bar brands to see which I liked the most.  Of the many brands I tried, most all were roughly the same in taste, texture, etc.  But these Honey Stingers stood out to me.  They have a much smoother texture, and have a great sweetness to them that really makes them taste great.  I'm a huge fan... gonna by a bunch more boxes for snacks and workouts.",1,1
Thanks to the Betty Crocker people for this GF option. It makes great pancakes and shortcakes for strawberries too. My onlycomplaint is I wish the box was bigger.,1,1
"I have tried other energy shots and this one is the only one that really makes me feel good and energized without any other sides effects at all, its also the best taste, others taste like medicine, this one has a tea fresh taste. I love it.",1,1
"My son just started the Gluten Free diet and I have tried some foods out there just seeing what he will eat. He loved it, I couldn't believe it at first but he kept eating. I'm really glad that I was able to find something that he loves to eat for breakfast. My little girl has starring to eat it to and she says it taste good. I buy it every time I run out cause I love eating it too.",1,1
"I enjoy this flaxseed in everything I've tried it in so far. This product has a pleasant flavor, yet doesn't over power the foods I put it in. It helps to keep my digestive track regular. I ground it in my coffee grinder and just sprinkle it on just about everything. My husband and I love it in pancakes. I enjoy it in my cereals and even on ice cream. I especially like it mixed in my yogurt. I highly recommend this product.",1,1
Truly not much needs to be said because it's Wolf and to wake up to his coffee here at the house is fantastic!,1,1
"Hazelnut coffee is my favorite and our local stores don't carry it, as we live in a very small town.  The flavor and taste of this coffee is wonderful.  I  start every day with it and often have an afternoon treat of a cup of the coffee.  I will buy again and highly recommend. Arived far earlier than I anticipated.",1,1
"I live in a small city in Illinois and it is very hard to find certain products. I was so pleased to see this product. I watch so many programs on the food network..Neely's being one. I wanted this product to make their rub. When it arrived..quickly I may add..you could smell the powerful scent through the package. It was wonderful..strong aroma,color and flavor..This is the perfect product in a perfect size. I once found a small bottle in a specialty store and paid almost 8 dollars for 4oz...I'm not sure how many ounces is in this 6 inch bottle, but it is way more than 4oz.. I also got a great deal on the shipping..I paid 7.95 for the first item and the rest was shipped free...can't beat that! I love this product!!!",1,1
It's always a pleasure to find French's products on the web.  All of the markets in my area have made a bargain to carry nothing but McCormacks bland and tasteless seasonings.<br /><br />This is the most flavorful cooking bag mix you will ever find.,1,1
"I have been using this spice mix for many years but, I have found it hard to find lately. I decided I would check Amazon and I was very surprised to see it available! I am a fairly good cook and I have developed some easy dishes using this mix and it is very unusual and tasty! A 12 pack is a lot of this spice but, it does keep for years and I use it quite often. Give your family the kick it deserves with ""Luzianne Cajun Seasoning""",1,1
I like the smooth taste of this coffee. It is decaf so not too strong but really not very light either. It's just the light coffee that sometimes needed at mid-day. recommended.,1,1
"If you're looking at Choice tea, you're probably already aware that this extraordinary company was a pioneer in the use of organic, fair trade ingredients for tea.<br /><br />But Choice is also innovative both in design and in creative ingredient combinations. As for design, Lychee White is part of Choice's new line, characterized by an innovative biodegradable pyramid-shaped tea bag which allows for the use of regular loose tea leaves. As for creative ingredient combinations, this healthy white tea is enhanced by the ethereal marriage of natural lychee flavor and sublime organic osmanthus blossoms. The flavor and scent is one to savor and celebrate.",1,1
"Organic, and loaded with calories, fat and protein, this the ONLY baby food with meat that my picky little one will happily eat.  I've found that very few groceries carry this near my home (and I live in metropolitan Seattle) and so I've resorted to ordering it by the case from Amazon.  The free 2 day shipping Rocks!",1,1
I find it is difficult to find black tea in the United States that is of decent quality.  I love PG Tips.  It brews up nice and rich and is reasonably priced.,1,1
"I made this for my 12 year old grandson.  ""Grandma this is the best hot chocolate I have ever had in my whole life!""  You can guess what he got for Christmas.  It really has a wonderful flavor.  Top it off with whipped cream.",1,1
I bought these for my husband and he said they are the best energy shots out there. He takes one in the mornings and works hard all day. Good stuff!,1,1
"This is really good. Tender, a little sweet. Easy to make in the Whirley Pop, and excellent with some Cheddar & Spice popcorn seasoning!",1,1
"Just to give a little background - I ordered these because they were a great deal for a box of single serving chips and I thought I would give them a try.  The variety of flavors in this package was great and I enjoy most of them.  These chips leave a lot less mess than your average bags of potato chips and there are very few crumbs in the bag.  It is apparent these are not prepared like normal chips and the result is a differently textured chip.  It will be a personal taste as to whether or not you will like the taste and texture, but, I would highly recommend trying these out.",1,1
"Patak's sauces have many uses but I always make a basic chicken curry.  A friend from India taught this recipe to me, and now I always have a jar or two on hand.  If you want you can get one of the Indian pickles/relishes as a garnish.  This is easy but is a bit time consuming with all the dicing and sauteing.  Typically the recipe as written takes an hour or so from start to finish, and serves 3-4 adults.  I always make at least a double batch; it's just as easy and that way I have leftovers to freeze and everyone can have plenty to eat.  You can use any rice, but basmati is so fragrant that it is what I prefer.  Some Indian groceries have frozen Naan you can heat in the oven for an even more satisfying dinner.<br /><br />Ingredients:<br />1-1 ½ lbs chicken breast cut into 1-2"" cubes<br />1 cup nonfat plain yogurt<br />Salt<br />3 tbs Patak's curry paste, flavor/heat depending on your taste<br /><br />1 (generous) tsp cumin seed<br />1 (generous) tsp mustard seed<br />1 small onion diced<br />3 cloves garlic diced<br />2 medium potatoes, diced same size as chicken cubes<br />2-3 carrots, diced same size as chicken cubes<br />1 14 oz can diced tomatoes with juice<br />½ cup frozen peas<br />2-3 tbsp cooking oil<br />Salt to taste<br /><br />1. Add chicken yogurt, curry paste and about ½ tsp salt to a bowl; mix thoroughly and let marinate while you prepare vegetables<br />2. Heat oil in large frying pan over medium heat until hot<br />3. Add cumin seeds and mustard seeds, stir.  They are ready when mustard seeds start to pop.  Do not let them burn.<br />4. Add onion and garlic.  Saute until soft.  Stir constantly or else it will burn.<br />5. Add carrots and potatoes.  Saute until potatoes are just about ready to eat.  You have to stir very frequently or they will stick/burn.  I do not let anything caramelize.<br />6. Add chicken/yogurt mixture.  Saute a few minutes until chicken is about half cooked through.  Lower heat to low.<br />7. Add tomatoes and let simmer until the juices cook down a bit, and chicken is cooked through.<br />8. Add peas for color.  Add salt to taste.<br />9. Serve over freshly cooked basmati rice.  Remember to soak the basmati rice prior to cooking or it will be hard.",1,1
"I say all these reviewers who say this stuff is too sweet are WRONG! Have it on the rocks! The melting ice will water it down just right. I tried four flavors and here is my ranking:<br /><br />1st Place: <a href=""http://www.amazon.com/gp/product/B001LGGH40"">Kiwi Berry</a><br />2nd Place: <a href=""http://www.amazon.com/gp/product/B001LGGH54"">Watermelon Strawberry</a><br />3rd Place: <a href=""http://www.amazon.com/gp/product/B001LG940E"">Black Cherry</a><br />4th Place: <a href=""http://www.amazon.com/gp/product/B001LG945O"">Orange Tangerine</a>",1,1
"I bought this molasses at a local grocery store and nowhere on the bottle does it state that it is, 'unsulphered'. I called the company and talked to a sales rep in which he stated that it was not unsulphered. Although it does have a higher percentage of iron, I'm going back to Plantation.",0,1
"My 5mo daughter has a severely sensitive stomach associated to an iron intolerance. She's been formula fed since the beginning due to my personal choice. I went through 8 different commerical milk-based and soy-based formulas. A good friend of ours suggested goat's milk. Her nephew was a failure to thrive baby and the ONLY formula he didn't throw up was Goat's Milk. I can easily find the liquid Goat's Milk at our local grocery store. Unfortunately, I have yet to come across the powder at said grocery store. I was home visiting my parents and was in search of the liquid, but found the powder. Strange that a smaller grocery store in a much smaller metropolitian area would have the powder versus a very large grocery store in the US's 4th largest metropolitian who just has the liquid.<br /><br />Anyways, after 8 weeks of trial & error, we have a very happy 5mo baby. I wish would have found this milk earlier.<br />I added a mixture of goat's milk and pulp-free, plain coconut water into my daughter's feedings and it not only has cleaned her system out, but has stopped the colic, vomiting, reflux, constipation AND to replace her electrolytes. Again, I will repeat. Lower iron content equals happier, calmer baby. We still have the lingering green poops compliments of the iron oxidation; however, the iron tolerance has been greatly minimized. No colic, no vomiting, no reflux and no constipation. She has one bottle of coconut water/goat's milk every day just to keep the GI tract from metabolizing the excess iron proteins and to replace her ever so important electrolytes. Ironically, she actually takes this formula mixture better than the traditional formulas!!",1,1
"These chips are VERY GOOD!! I couldn't stop eating them. They didn't last very long.<br /><br />The reason I gave them 4 stars, instead of 5, is because I think the bags are a little hard to open. I'm not sure why they need to make a potato chip bag that sturdy, you may need some scissors on hand to open them much easier.",1,1
"I didn't have high expectations that I would like this but I love coffee and have trouble with nausea from the acid. I am a Starbucks fan and while this was not as full bodied as that it was surprisingly good. Nice to not have the acid issues that come with coffee, this did not bother me at all or make me nauseous. I still prefer the taste of Starbucks houseblend but now I'm not sure the extra body is worth the acid. This is a good alternative that i found i liked better and better as i got use to it. Give it a try!",1,1
It works and lasts for a few minutes to make sours sweet.  Its trippy.,1,1
"I bought these bars for several years at my local co-operative grocery store, and ate them daily--they are tasty. However, the price increased nearly 100% during that time, and I noticed that, although the individual wrappers within the box remained the same size, the bar within the wrapper decreased. When I stopped buying these, the actual bar was only half the size of the wrapper. That's deceptive packaging, so I refuse to buy these any more. I suspect that other shoppers likewise complained, because last month the store where I bought these stopped carrying them.",0,1
"My puppy, Megabyte, is a very picky puppy.  After spending hundreds of dollars on finding treats that she will eat.  These are one of only two.",1,1
"I purchased two of these and they arrived with the package split and the items all over the box. I contacted Amazon and they sent two more out, these also arrived with the packages open. Amazon was very courteous and professional as always, I cannot review the item itself because the packaging is so horrible that I have given up on trying again.",0,1
"My wife and I ordered 12 cans of the sugar free Koma Unwind.  I must admit I was skeptical, but I thought I would give it a try.  Boy, was I amazed by the refreshing flavor, but more importantly how I felt about 20 minutes or so after drinking a can of Koma Unwind.  I slept like a baby.  I just placed another order today for more.  I plan to give some to my friends who have trouble sleeping.  What a great concept by Koma. I will be a customer for life.",1,1
Wolfgang's Rodeo Drive does make a good ole cup of coffee. It is on the same line as Donut Shop. Very good morning coffee to wake up with.,1,1
"My husband is a Twizzlers addict.  We've bought these many times from Amazon because we're government employees living overseas and can't get them in the country we are assigned to.  They've always been fresh and tasty, packed well and arrive in a timely manner.",1,1
"Very much satisfied! The box of chocolate arrived just in time for the party. Everyone enjoyed them so much that I am putting in another order for new years.<a href=""http://www.amazon.com/gp/product/B000KJRF40"">Very Special Liquor Filled Chocolates 48 Count Christmas Holiday Gift Box Chocolate Gift Pack</a>",1,1
"I have been a vegetarian for 15 years and have a meat eating husband.  For years, I have been looking for a good ground beef substitute.  I finally found one.  This one had a good taste and texture when cooked.  My meat eating husband is even happy with it when I use it.  One of the things I love is that I use this to make meatballs, and they stay together.  In the past, they never stayed together.  This is a great product, and I'm happy I found it.",1,1
Love this sugar.  I also get muscavado sugar and they are both great to use in place of regular white sugar. Recommend!,1,1
I ordered this for my Mother-in-law who could not find this product anywhere near where she lives.  She is really enjoying this product.,1,1
My dog absolutely loves these treats! He's a very picky eater and this is the only treat he will eat.  The fact that they are pretty healthy makes me very happy.,1,1
"oUR 3 YEAR OLD SON WAS DIAGNOSED WITH BEING ALLERGIC TO SOY AND PEANUTS. THIS IS THE ONLY SUNFLOWER BUTTER THAT WE HAVE FOUND THAT IS FREE OF BOTH ALLERGENS AND NOT PROCESSED ON SHARED EQUIPMENT.  THIS IS THE ONLY PRODUCT WE BUY NOW.  OUR SON LIKES IT ON PB&J, CRACKERS, ON CELERY AND BY THE SPOONFUL AND WITH NO SUGARS ADDED MUCH MORE HEALTHY FOR HIM.",1,1
This is really the way to go. Add some creamer to further enhance the flavor of this blend. I signed up for a subscription to have this delivered every month. I drink some every morning at work. Works great with the B&D Home Cafe system.,1,1
"In the winter when fresh blueberries exceed our food budget these dried blue berries are fine for muffins, breads and puddings.<p>  We also enjoy fruit on our cereal.  In the winter it is often oatmeal and we sprinkle these blueberries on a bowl of oatmeal - wonderful on a cold morning.",1,1
"as mentioned...give this a try!  instant party food, frozen meatballs and this sauce... great on chicken, you name it...anything party/snack/happy hour food that you put sauce on would work with this.<br /><br />however the prices from some of the vendors OBSCENE.  $19 for 2 25oz bottles??  This stuff is $1.50-1.75 for the 10oz bottle at any asian grocery....",1,1
"I read the nine reviews that preceded me and wondered how a product depending on a person's taste could consistently receive five stars.  Is something suspicious here?<br /><br />Nope!  Here's the tenth five-star rating in a row, and I'm tough.  This is the best sauce of its kind (or any kind) I've ever had; and I'm an old guy who's been around.  Just the right sweetness, just the right hotness.  I'd love to soak a chicken in it, as well as dip egg rolls and chicken nuggets.<br /><br />These big bottles won't last and I'll be back for more, fer shure.  Absolutely more than worth worth the little price, this stuff should be standard in every home, along with plumbing.<br /><br />And my sincere apologies to those other reviewers for doubting you.",1,1
Refreshing and light.  A little on the sweet side but not overly sweet.  I enjoyed the orange flavor!,1,1
I really love this tea and have found that my daughter and daughter-in-law feel the same!  I've used the loose leaf tea for years but find the convenience of the bags encouraging.,1,1
"I like the taste of this product, but I have some suggestions:<br /><br />1) for strongest blueberry taste, use less than the 16 ounces of water that the instructions indicate (my first try came out like water with the merest hint of blueberry);<br /><br />2) stir REALLY well and be prepared for a bit of sediment anyway, as well as for an oddly green (I know it's green tea, but I rarely drink green things, so it seemed a bit weird to me at first); and<br /><br />3) if you're going to use a sweetener, why cancel out the health bennies by adding something like aspartame or Splenda or etc? I added a bit of agave nectar and found it perfect, but then I also like it without any sweetener at all (as long as I use less water).<br /><br />By the way, this makes hot tea as well, although it's marketed as iced tea powder.<br /><br />Enjoy!",1,1
"This product is shipped so fresh that even if it takes your family months to eat their way through the box, the last 'Bit-O-Honey' will still be fresher than anything you can buy off the shelf at your local grocer.  These are the large candy-bar sized, wrapped in wax paper.  Because they are fresh, they are soft like taffy and so a breeze to extract from the wax paper, plus have the fullest flavor ever.  Enjoy!!",1,1
"100% ground Arabica beans. Not my favorite, but not bad for a light/medium brew...smells WONDERFUL as it's flowing out of the Kaldi machine. Smooth and not bitter, slight floral(?) aftertaste.",1,1
"Excellent product. I use it almost every night. Used to be available through Costco, but they no longer handle it.<br />I would recommend it to anyone.",1,1
"Fast delivery and good product. This is the same lemon juice concentrate you can find in stores and it's really handy to have around to add to sauces, dressings, etc. Such a pain to squeeze fresh juice everytime you need it, nevermind having the lemons on hand to begin with.",1,1
"Got a free package of these with a bottle of bloody mary mix I bought from the seller, and the advertising worked..lol,  I tried them, and shared them with 2 buddies, and we all loved them...  So im here to buy more, and noticed there were no reviews yet,...  well now there is.  They are Hot,  but not ""burn your mouth forever hot""  its a nice temp...  Perfect for us..",1,1
"This has made me into a coffee lover!  Very  mild and easy on the stomach, but with a great flavor.  Love it!",1,1
"No long, frightening lists of chemical additives, either. Nice to find something quick and easy that I don't have to feel guilty giving my kids from time to time. I have no problem paying a little bit of a premium for Annie's, it's well worth it.<br /><br />Oh, and for anyone who is getting lumps, take the package directions at face value and mix the cheese separately, then add the pasta.",1,1
"Yeah, I'm a guy. Just because I'm a guy doesn't mean I can't want smooth, hydrated skin. I bought this stuff on a whim. I love it! The scent is light, so as not to overpower. And it does make you feel a little cooler, as well as hydrated. I am no longer dry and itchy after a shower! I combined this stuff with a bodyscrub brush...WOW!",1,1
This tea is very good.  I discovered it while visiting in California. The moment I got home I searched local stores for it and I was not able to find it.  Finally I decided to see if Amazon had it and they did and I bought two boxes.  As long as they make it I will buy it.,1,1
"I'm far more of a tea drinker than a coffee drinker, but I can't start the day without a cup or three of coffee. Plus, I'm not really awake until I smell the coffee brewing - just not morning without it.<br /><br />I tend to buy more affordable (e.g., supermarket type brands) of coffee so I can splurge on tea. So this was a real treat - outstanding aroma just opening the bag, and even better when brewing. Delightfully smooth taste, and highly drinkable black (the only way I drink coffee or tea).<br /><br />My only complaint is opening the bag. Based on what other reviewers stated, I opened it over a plastic bin so it would catch any spills. Very glad I did - an appreciable amount was spilled when I cut into the bag. I decanted it into an air-tight container. I've had this problem with other vacuum packed coffee, but the very fine grind of the Melitta made it even more of a problem.<br /><br />Still, not enough of a problem to warrant taking away a rating star. This makes a wonderful cup of coffee!",1,1
"For a real tast treat, you have to try these. Sour foods taste sugary sweet. Apples, strawberries and oranges will taste like the most delicious fruit you've ever had. This makes for a fun party activity where guests will marvel over the ""wonderful vinegar"" and ""candy-like limes"".",1,1
"I run a small bed and breakfast, and bought this product so I could prepare recipes for my guests that have a Gluten Allergy and they love it.  There are many recipes on the box, and even more on their website.  Quick,Easy, Inexpensive, what more could anyone ask for.",1,1
"Sooo good, I followed some advice and thought outside of the conventional box. Sliced up some cabbage and onion and sprinkled some Mae Ploy chili sauce on it with some Lime juice too, made a nice salad with a kick! also very good with cilantro and daikon.",1,1
"We really have to limit additives and sugar for our son with Autism. Switch Orange Tangerine really fills the bill. He feels like he's getting ""real"" fizzy soda, and mommy is happy it's not loaded with chemicals and additives and actually has real juice in it. A total win-win.",1,1
My cat suffers from bladder cysts frequently since i have used this now since november 2011 he has not had 1 attack of not being able to pass his urine. i place a few drops in his food every week. btw he does not like it but tolrates it. at first i had to use eye dropper and place a few drops in his mouth but after time he got used to it. a giant thank you this has saved me so much worry whether or not he will be ok.,1,1
"I love these chips, they taste so good I am on a low cal diet and they are perfect. The individual bags keep you honest. Thank you PopChips",1,1
"Once again I find myself trying to like Tazo herbal teas, but they keep putting licorice in teas where is just doesn't seem to belong, to me anyway.  This is another example where I expected a lovely flavored tea and the licorice flavor is so strong, it's just about all I can taste.  I guess I'll just give up on Tazo - who ever blends all their teas has radically different taste buds than mine!",0,1
"My family is full of coffee snobs.  If you like robust coffee and use k-cups, this is the product for you.",1,1
tastes like dry brownie w/ invisible pieces of puffed rice which get stuck in your teeth. come on. we can do better than this for cookie bars.,0,1
"Very pleased with this new coffee, thanx to another user comment and good review from someone recently when I was searching for a better priced coffee. Plus more importantly the price so far is still excellent; all the others are ridiculous on pricing I have noticed, increasing by $4 or $5 in some cases.  I was getting Maxwell House Hazelnut, but this coffee is much tastier; and Maxwell House has gotten way too pricey for the quality of their hazelnut after experiencing Community's bolder flavored hazelnut.  You can actually taste Hazelnut in Community Coffee.  It's a bit bolder, but I like a good cup of coffee where you can actually taste the coffee (yeah).  I do not buy or search for Maxwell House any longer, nor do I enjoy Folgers or any of the much more expensive brands as none of them compare to the rich flavor of Community Hazelnut Coffee.  I just hope that now, finally after finding a decent tasting coffee at a good price, Amazon keeps it in stock for awhile.",1,1
"I am very fond of citrus drinks to begin with, so maybe I am biased.<br /><br />But what I liked most about this was it wasn't too sweet and it is all natural.  And it has a real citrus taste not a fabricated one.<br /><br />Love it.",1,1
"The seeds are fresh, the shells are hard and the seeds are JUMBO sized.  The taste is good, but the over-powering amount of salt ruins the experience.  The 'ranch' flavor would be much tastier if the salt used were lessened.  Then again, without the overwhelming amount of salt, David might have to use a bit more of the flavor for which you are actually paying.  By the way, I don't often find items too salty, but this borders on the ridiculous, IMO.  I wholeheartedly endorse the Jumbo size seeds, as they are MUCH more enjoyable than the puny 'regular' sized sunflower seeds by David.<br /><br />I will be buying another brand of sunflower seeds in the future, hoping that it will not have the amount of salt the David's have.<br /><br />Update: I finished all but a little of the case of David buffalo ranch flavored seeds and bought a case of the Jumbo brand ranch flavored sunflower seeds.  I compared them back-to-back.  The Jumbo brand is far less salty and flavorful compared to David's.  It will be interesting how I will find the Jumbo brand to be after eating them for awhile.  Right now, they seem a bit 'under-flavored'.  Still, that is preferable to David's overuse of salt.",0,1
I've tried every bold k-cup and this is one is one of my favorites.  Very nice flavor and strength.,1,1
This is the most delicious soy sauce I have ever tasted.  I will surely order it again.  Such deep flavor.,1,1
"What a GREAT idea!!!! My daughter love it.<br />I don't think is difficult to wash, I mean, is not like just toss water and that's it... but, come on!!!!<br />Absolutely recommend it!",1,1
"My cats love the food, and it's on the HAPPY list of ""Companies that Don't Test on Animals"" linked through the PETA site, peta.org.  That is VERY reassuring.",1,1
"But a naturapath told me to take this, vitamin D, vitamin C, and something he mixed and I got better from a 8-month sinus issue.",1,1
This was the first peanut free product I bought for my son.  I thought they were tasty.  The kids liked them too.  For some reason they think they are strawberry bars.  I love the soft texture and the non crumbly state.  It makes for clean car rides.  Since then they like the apple and chocolate bars the best.  Berry is always left for last.  Amazon has a wonderful price and I just wish it could be a subscribe item.,1,1
"These are probably the best crackers I've ever tasted.  They came in a Christmas gift basket, but I liked them so much that I had to google them to see how to get more.  This variety contains oregano, poppyseed, and garlic powder.  Because of how thin they are, there's nowhere for the flavor to hide!  Try them with smoked provolone.  I highly recommend them.",1,1
"If you want a good cup of coffee and are rushed for time or your household is like mine and you are the only coffee drinker, then you must give this a try. I admit the price is a little high but for that occasional cup it is well worth it. No bitter after taste like other instants",1,1
"Excellent quality pet food with no inert ingredients, filler or potentially unhealthy meat by-products. I used to have to travel several zip codes away to buy it, and it was well worth the trip to give them food I was confident was of the highest quality. My cats can't get enough of it and the price is very competitive, especially if you are a Prime member.<br /><br />Still in doubt? Try this test:<br /><br />Open a can of your current cat food and smell it.. then compare that to any flavor of Merrick. It won't turn your stomach.<br /><br />When it says fish, there are huge chunks of -you guessed it- fish. Not a weird extruded-looking grey or stinky brown paste that you could mistake for what comes out the other end, but actual food in a can. Speaking of which, the post meal 'litter box stink' period is dramatically reduced as well, as is fecal volume. Less to clean :)<br /><br />Give it a try.. remember to mix it with your old food for a day to two to ease the transition, but your cats will thank you for it.",1,1
I love popchips and especially when they are in individual portion sizes and a variety of flavors...good for you and tastes great and are easy to put in lunches or snacks on the go!,1,1
I adopted a dog from rescue shelter who has an allergy to corn. I live in a small town and found no dog food that didn't contain mainly corn. This was perfect and my new pet is doing very well on it and loves it. It's an added bonus that it comes straight to my door.,1,1
I really liked the taste. It is well priced too. It is a great and healthy alternative to table salt. I even used it on salad.,1,1
this is the best halal beef jerky i have ever tasted. also the company truly gives an Orthodox Muslim a good choice in buying because when you call them to ask about their slaughtering process they quickly give you the answer unlike other Muslim company's who try do deceive the consumer.,1,1
"These are my favorite, but they aren't for everybody. In a way, they sort of taste like Oriental flavor ramen, but with a kick. For me, how can one go wrong with the combination of jalapeno and ginger? They are a bit rich, so they aren't for EveryDayForAMonth snacking. Because this is a case purchase, I recommend trying out a single bag before buying an entire case. The 2oz size seems to be no longer available, which is a shame; I can eat the entire 5oz bag.",1,1
"Its my daughter's favorite first and foremost.  For me I love that i can get lentils, there aren't many stage 2 or 3 vegetarian choices.",1,1
"i found the packets at walmart for 57 cents i believe, but when i went back a week later they didn't have anymore! i also checked cvs and walgreens and they didn't have it either. i was so happy i found it on amazon and in cans which i think is a better deal than packets because you get more product. this is definately the best hot chocolate i've ever had. the peppermint isn't over powering like most peppermint hot chocolates i've had. i'll definately be buying more when i run out!",1,1
Since I am counting calories I find Wasa crisp'n light very tasty. You can eat three of them and feel like you are eating a lot more than you really are. I think the taste is great and have told all my friends about them.,1,1
Alot of moms like me like this item because our babies have no constapation on it i love it very much.,1,1
