Review,Actual,predicted
"I ordered this popping corn after being disappointed with the local big box store selection-two brands.  One of them tasted chalky like styrofoam and its claim was larger popped kernels.  No taste.<br /><br />I mainly use this popcorn with one of those plastic microwave popping bowls.  I noticed that 1/3 cup yields more cooked popcorn than two other brands I have tried.  It kept on popping after my usual 2 minute and 20 second routine.  When using microwave poppers, you tend to get some burnt kernels if you extend the cooking time for maximum popped corn.  The snappy burnt kernels didn't taste as bad as other brands.<br /><br />This white popcorn tasted great with canola oil and even better when popped with coconut oil.",1,0
"This is not jerky, this is processed, hard like a rock, very greasy and stale smelling stripe of something that you can't break into anything smaller than 2 inches long and that certainly is not the size of a training treat! The dogs- 45lb dogs that will eat anything- were not impressed, it was hard to chew, and it sounded like they were crunching rocks, most of them spat it out after a few chews, left it there, this would be the first time they would not eat something in their entire lives, these dogs will work for lettuce. Where is a zero star button?",0,0
"I have never tasted such a poor excuse for a cocoa drink. It has such a bad aftertaste that I checked the box to see if I ordered sugarfree by mistake! I will toss this  and chalk it up to a loss but if you are reading this, dont buy this brand. Its downright awful!",0,0
"you won't BELIEVE how many ways this product has saved my life!  I only gave it one star because i'm so dehydrated from drinking regular water all week because i ran out of money before my penta ran out.  when i can afford another shipment, i'll jack it back up to 5 STARS!<br />seriously, folks-- SOME waters just run through your system and you pee them all out right away.  not PENTA! it sticks to your ribs like oatmeal, restoring your body's natural tendencies to develop sympathetic electrolytic rehydration.  but it won't weigh you down!<br />other things i have noticed about this product:<br /><br />I accidentally dropped my cell phone into a glass of it, and when i pulled it out, it had better reception!<br />I was going to discipline my kids after they tried to clean my computer with it, until i discovered that it IMPROVED its functionality!<br />I threw some jumping beans into the bottle, and the next day i had a pair of baby pogo sticks growing in my refrigerator!<br /><br />hey, if you fill up your solar shower with this stuff, you won't even need soap.  it comes at a price, but it's so super!<br /><br />If you are tired with the uninvigorating, boring old swill other people call ""water"", or are lethargic from all that unenhanced blah that's so bad they can't attach a higher market value to, and you're so over the cheap, readily available and monitored CRAP your McBurbia proffers, then look no further.",0,0
"I first tasted Sassafras tea in a local restaurant and really liked it.  So I started looking in grocery stores and online for it in a teabag form.  After several weeks of investigation I called the restaurant and asked what they used to make the tea.  I was told is was Pappy's Sassafras Concentrate.  I looked online and found it at Amazon.com.  As I was ordering it I also saw the Sassafras Teabags.  I thought I'd order a box to try.  I was very dissapointed.  It didn't taste like the flat rootbeer I was expecting.  It was more like black licorice, which I hate, with a very mild rootbeer undertone.  It also didn't have the distinctive red color that you get by steeping the sassafras root.<br /><br />I've never had real Sassafras tea made with the root so I don't know if the teabags are more like the real thing or not.  Bottom line:  I won't buy the teabags again.",0,0
Ok...TODAY 4/15 this company decided to put them up for sale at 12.50 per 24pk...  This advertisement was on SLICKDEALS.NET<br /><br />Well... Went to order and refreshed the page and in my cart was now 1 at 36 dollars???? so they sold one out of my cart.<br />Next.... I waited 20 mins to see if it was a fluke and SD.NET started claiming dead link.<br /><br />Well upon refreshing again... they were now 44.95 for one 24 pack...<br /><br />Hey RIDICULOUS SELLER..... GET WITH THE PROGRAM ...IF THIS IS YOUR WAY OF RECOVERING QUICK MONEY...I THINK PEOPLE ARE MUCH SMARTER THEN THAT UPON PRESSING CONFIRM MY ORDER>..... ROUND OF APPLAUSE TO YOU FOR BEING SO UN-TECH-SAVY,0,0
it tastes pretty decent but I wasn't aware how pricy they were when I bought them.  I paid $17.44 for a pack of 12!!!  What a rip off!,1,0
"I purchase Banh Trang Spring Rolls Skin frequently to prepare a tasty batch of fresh spring rolls, but recently I got a container with black spots mixed into the skin.  I tried to rinse them off when they were soaking but it didn't work and had to be thrown away.  At the bottom of the container, 5 skins had what looked to be tiny ants embedded within the skin.  At that point, I decided not to have fresh spring rolls at all until I purchased a fresh batch of a different brand..  When trying to find the company on the internet to write them directly, I was unable locate their company webpage, although there were many references to the Co. name Bahn Trang.",0,0
"...or the good reviewers' taste buds are weak.  This is some disappointingly<br />weak coffee.  I'm not some crazy ""gotta have my jet black sludge to get<br />through the day"" coffee drinker - I'd say my favorite (and my wife's) is<br />Caribou Blend.  This blend is WEAK, it can't hold half-and-half or even<br />just whole milk without being wiped out.  Now, I will say I brew it on<br />the ""large cup"" (9.25 oz, I believe) setting on our Keurig, so maybe it's<br />a bit better on the 8oz setting, or even the small setting.  But Caribou (we<br />also like Donut Shop, Green Mountain Kona Blend 10%, etc.) can be easily<br />brewed on 9.25 and hold a good bold taste.  This coffee doesn't<br />hold a CANDLE to any of those.  Now I'm stuck with 40+ of these. Blech...maybe<br />the guests won't mind it! :)",0,0
"I'm amazed that people are happy with this product.  I'm not a drinker of the dark brews, French roast or anything, but even for a drinker of a milder cup of coffee, this is completely tasteless.  The initial scent is delicious, too bad none of it shows up in the actual coffee.",0,0
I was giving my shihtzu the Fromm Adult Gold dog food. She didn't seem to want to eat it though so I thought I would try something different. I found the Harmony Farms and thought I'd give it a try. She actually liked it. It's cheaper then the other food and it seemed to contain really healthy ingredients. I couldn't believe how she gobbled this up. BUT after having her on this for a week she developed a rash on her stomach. Took her off and the rash went away completely in 2 days. Her hair also wasn't as soft. This kibble did not do well for her.,0,0
"If Keurig brewers were evaluated by this particular K-Cup, Keurig would be out of business. Wolfgang Puck - French Roast Melange Francais is inexcusably terrible coffee. Aroma hints of singed oak leave and the top note is simply bitter.  Mid taste is like the bottom ounces of a days old Kwiki-Mart carafe.  Mouth feel is harsh and leaves an appalling coating. The after taste leads one to immediately brush ones teeth.  I simply couldn't believe my Keurig was capable of making such a bad cup of coffee, so I tried again a week later with same results. I use average-to-good filtered water and have no problems with other brands like Green Mountain, Tulleys, nor Emeril's. Everyone I know that has a Keurig learned of it via word of mouth or a shared cup. Usually the results are stunning, and the Keurig invasion lives on.  When I share I'll stick with offering The Coffee Peoples' Black Tiger or Jet Fuel. Now I have 22 more WP/FR K-cups sitting in the bottom draw of my china cabinet to get rid of. Let me know if you want them, as I'd be embarrassed to even give them away.  Sorry Wolfgang, but what the Puck - your French Roast is unpardonably horrible, and at K-cup prices I'll not be duped again. I'll stay away from any of the other WP offerings.",0,0
"I LOVE green tea and green tea beverages. When I saw this on sale I was happy to try it. Once I received it and tasted it I was not so happy. First off tasted like the smell of dirty water. Best way I can describe it lol This has cane juice yet tastes like it doesn't have anything. Added calories for what no flavor? No Thanks. So yeah all in all pretty flavorless (beside the dirty water smell taste). Was a huge disappointment. Worse yet I bought 2-12 pk cases. Now I have to doctor the rest up. Maybe just buy some lemons and make them into a green tea lemonade? Oh well, I tried.",0,0
This iced tea is terrible. This is the first Stash product that I do not enjoy. It is not iced tea. It tastes more like powdered peppermint leaves.,0,0
"Been gluten free for 7 years now. Thought we were done with mixes that tasted awful.  We threw it away because we did not like it. For my money, you can't beat Pamela's baking mix. But, the Betty Crocker chocolate chips are the BEST! So, don't give up Betty Crocker, just work on this one!",0,0
"As coffee in general, this Wolfgang variety was alright. However, I was expecting a ""Creme Caramel"" taste, or something similar, and I don't feel this delivered. I tried multiple cups at different cup sizes and this coffee just didn't do it for me. It is marketed as a flavored coffee, yet I could not taste anything beyond the flavor of coffee.",0,0
"I almost never write reviews, but I thought I would for this one.  I'm pretty open to tastes of anything, but something about the smell and taste of this product was really bad.  It tasted ""off"" almost.  I'm really disappointed because I had hoped to like it and I love fruity green teas, but this was NO GOOD.  I'd strongly recommend trying a sample of this (if possible) before buying.  Sorry Zhena's.... maybe I'll like another flavor.  I haven't given up on you yet.",0,0
"tastes - burnt, roasted, slightly rotten sunflower seed taste; gritty, bland - no salt,sugar only seeds. would not eat if it was free.""",0,0
"Honestly, I'm not sure why so many folks like this coffee in their reviews.  It's a little weak but mostly just doesn't have a rich flavor.  It is really missing something.  I drink coffee black.  Maybe it tastes better with cream and sugar?  Before buying this coffee, I had been drinking Starbuck's French Roast and Folger's Black Silk, both of which taste SO MUCH better than this coffee.",0,0
I tried two lemons after dissolving two tablets in my mouth.  It tasted just like lemonade.  One thing.  The package recommends 1 tablet.  That didn't work for me.  If you are a tad overweight two is better.,1,0
"Since a DOP product is not readily available at my local grocery stores, I got really excited when I saw the photo of this product at the Amazon website because the photo states that this product is ""D.O.P. Certified.""<br /><br />But when I received the shipment, it was a huge disappointment.  It was a different product than what the photo promised.  (I can buy the one that was delivered to me at my local grocery stores very easily.)  Very disappointing.............",0,0
"I did not even receive the correct product, what I received were raw UNSHELLEd peanuts, but had no option to return them becuase amazon does not allow this. I attempted to contact but got no reply, do not buy from here!",0,0
"I am sorry to say I had trouble with the cups themselves. Each time I used them, my machine would say ""decalcify"" which I did the first time. When I used them the 2nd and 3rd times, the problem occurred again. I was able to clear the hot water spout with a toothpick, which remedied the problem. I will not use them again, though, because I don't want to have to do that after every use.",0,0
"Thought I was ordering summer tea flavors, got leftover winter garbage. I will not buy from this seller again. I HATE iced coffee, much less gingerbread and eggnog flavors! I cannot believe I just spent that amount of money on crap that I will not ever drink. Should have waited until Walmart carried it! Does Keurig know this stuff is being sold under such false advertisements? Yes, I know it says flavors may be substituted. That would be fine if they were more teas. If I had wanted gross iced coffee flavors, I would have ordered such!<br /><br />On the up side, the peach tea I received was very good. Otherwise, don't waste your money!",0,0
I was so excited to get this and try it.  Unfortunately I'm not impressed.<br /><br />For starters the value is terrible.  You get 3 cups of mix per box.  That's enough to make 1 batch of pancakes and 1 batch of biscuits (or 3 batches of pancakes whatever).  For almost 4.50 a box that's not worth it to me especially when the end result is mediocre at best.  For the biscuits I made cheddar biscuits and not even the bread loving toddler would eat them.  The pancakes were okay if I used twice as much real maple syrup as I normally do.<br /><br />The pro's?<br />The biscuits did puff up nicely.  That's the only pro I have.,0,0
"I ordered the 6 month ice cream of the month club for my wife's birthday.  She received her first shipment today and none of the 4 ice creams that were sent matched the sheet they included explaining the ice creams (you could have bought several of the ice creams, such as butter pecan or mint chocolate chip, in your local grocery store).  When I called the 800 number I was told that occasionally they reserve the right to change the ice cream if it doesn't ""meet their quality"" guidelines.  When I told her none of the four ice creams that we received matched the overview sheet from amazingclubs, the customer service rep was rude and told me that I needed to call back and talk to someone in their ""support group"" (note: you must call before 6:00 PM EST to speak to someone in this group). I would seriously caution you to shell out more than $300 for this club.",0,0
"I fed this to my Golden Retriever and he hated it.  He wouldn't eat it, and when he did, it gave him terrible diarrhea.  We will not be buying this again.  It's also super expensive.",0,0
"I tried this product solely for the fact it has Wolfgang's name on it.  I should have stuck with Timothy's brand.  This was way too strong to be labeled a breakfast coffee, more like a dinner coffee.  I will not be buying this again, also way too expensive compared to the others.",0,0
"I read the reviews for this product and had high hopes for a healthy, decent tasting cup of noodles. Needless to say I found this not to be true. First, the consistency is gross and second, the taste is awful. Maybe I am just not accustomed to eating crap. Think twice before ordering this product. I wish I did.",0,0
"If Keurig brewers were evaluated by this particular K-Cup, Keurig would be out of business. Wolfgang Puck - French Roast Melange Francais is inexcusably terrible coffee. Aroma hints of singed oak leave and the top note is simply bitter.  Mid taste is like the bottom ounces of a days old Kwiki-Mart carafe.  Mouth feel is harsh and leaves an appalling coating. The after taste leads one to immediately brush ones teeth.  I simply couldn't believe my Keurig was capable of making such a bad cup of coffee, so I tried again a week later with same results. I use average-to-good filtered water and have no problems with other brands like Green Mountain, Tulleys, nor Emeril's. Everyone I know that has a Keurig learned of it via word of mouth or a shared cup. Usually the results are stunning, and the Keurig invasion lives on.  When I share I'll stick with offering The Coffee Peoples' Black Tiger or Jet Fuel. Now I have 22 more WP/FR K-cups sitting in the bottom draw of my china cabinet to get rid of. Let me know if you want them, as I'd be embarrassed to even give them away.  Sorry Wolfgang, but what the Puck - your French Roast is unpardonably horrible, and at K-cup prices I'll not be duped again. I'll stay away from any of the other WP offerings.",0,0
"Really?  Who blends this stuff and decides that it is good?  Ugh.  I can sum this nastyness up in one quick phrase.  Stale airline coffee!  If you like that flavor, then you will love this one, if you don't like thin cardboard soaked, never washed the pot out, and the water came from a tin canteen, flavored coffee, then you won't like this one either!  I would give this zero stars if I could.  WOW, likely the worst cup of coffee that I have ever had.  I hope Wolfy reads this as his name is on the package and I expected more, now I know not to buy any of his signature products, awesome, thanks for saving me $$ next time!  The package says Extra Bold, but it doesn't taste extra bold.  It's almost like they put some ground instant powder in the mix to make it stronger.",0,0
"Coffee tastes great, but the cups get torn apart when brewing.  What a mess that is!!  I am quite disappointed because I do like this flavor of coffee!!",0,0
"My daughter has been GF for about 4 years now. We have discovered that if the main ingredient is rice flour, it usually isn't any good. It is usually grainy. This isn't the case with this product. It makes fantastic pancakes (the rest of the family would eat them). She didn't like the biscuits so we won't make those again.  We used it to make corn dogs and the entire family (and a friend) ate them. No one even noticed. Everyone LOVED them.<br /><br />Amazon has since taken this off of the Subscribe and Save. I am so mad. I hope they put it back on soon.",1,0
"I ordered three of the trays (being a date nut) and found that two were old or stale. I admit to not checking the out-of-date on the exterior package, but still - dried out fruit.?! The last tray was fresher, but the experience was soured at that point. I'm disappointed.",0,0
"Just awful!  I thought food was supposed to taste good!  I had to eat ice cream afterwards to get the taste out of my mouth, it's that bad.",0,0
"I ordered Wolf Gang Puck's k cups, largely because of his reputation and my experiences at his restaurants, both of which are good. However, when I drank my first cup of the Breakfast Blend, I tasted no coffee...it was as if I was drinking hot water. I was very disappointed and will purchase only those k cups which I know to be good. Sorry Wolf Gang, this is a sleeper!",0,0
"I bought these because I had decided I wanted to eat, and even snack, healthier.  These had so many good reviews, so I decided to try them.  I admit, it was a big mistake to order a whole stupid case without trying them first.  When I opened them, they looked totally unappetizing and then I tasted them......it tasted just like a rice cake/styrofoam with salt on it.  They also have a very unusual texture.  The combination of taste and texture was very disappointing.  My teenage daughter tried them and felt the same way - not even the dog would eat them.  We tried them with a variety of dips and couldn't come up with a tolerable way to choke them down.<br /><br />Luckily, I have a niece that is newly vegetarian, hungry all the time, and she took these off my hands.  I am still out $25 for buying the case of these to begin with...what a waste!",0,0
"The flavor is decent (berry vanilla), but I just can't handle the texture.  It's like a mouthful of sawdust that just disintegrates when you bite into it.  I've been gluten free for about 6 years, and there are much better products out there.  My kids won't even eat these!",0,0
I ordered this because I really like this brand and I have never had any issue with them.  My son usually like all the flavors.  I ordered this and the pears were sour/spoiled.  The other flavors my son refused to eat. I am sure there was something wrong with it.  So I am not sure what happened but I will NOT be buying these online anymore.,0,0
"I am constantly looking for gluten free foods that I might enjoy for health reasons, I was excited to see these in my local store. Not only need you be concerned just with the MSG and soy protein, be aware of the weight in the packages. The bags purchased stated 5.5 oz. One seemed to be much lighter than the other. When I got them home, I put them in zip lock bags to check the contents. The bag that had seemed very light compared to the others was indeed less than a third of the amount in the other bags. It was no more than a very small handful. It did not contain crushed or broken chips, it contained very few chips. This is not the time for corporations who want to succeed and grow to cheat consumers! Is this a growing trend? I find it so.",0,0
"This is a very tasty product.  This is my first time trying this, and I am glad I ordered it to see how it tastes.  As a product I'd order it again.<br /><br />One odd thing though that will cause me to lower this rating from 5 stars to 4 is that the listing here says a pound, but on the label 16 ounces is crossed out and 14 ounces is written next to it.  I didn't weigh the container to confirm this, but if it is 14 ounces, then then they need to update their listing to show such.<br /><br />Since I consider shipping to not be part of a product review I won't lower my star rating for this, and consider this to be just a mention of this then but the shipping was SLOW.  I ordered it on June 20th.  A USPS tracking/delivery confirmation number was generated on the 21st to be fair, but it took until July 5th for me to get this.  Even taking into account that there was a major holiday July 4th, that just seems too slow.  Everything was packaged well enough (although without anything like a ""blue ice"" pack to keep it cold for summer shipping...) but just took a long time to get here.  I do suspect the order wasn't truly shipped until the week before the July 4th weekend, despite a tracking number being generated on June 21st.",1,0
"This was very pricey for what is essentially a small bag of hard crumbs.<br />Maybe my dog is just spoiled, but she treats these like third class treats- it is definitely on the bottom of the doggie treat hierarchy.  More often than not, she will simply walk away from these.  Glad other people like them, but I will not be buying them again.",0,0
"When I opened the package, I only found 11 packets of the Honey Stingers. There should have been 12. I counted and re-counted 4 times to be sure. The packets were in a thin cardboard display box, wrapped in a sealed plastic bag, and shipped in a sturdy cardboard box. I don't really want to go through the hassle of returning the item, so I guess I'm out a pack.  It'd be nice if amazon shipped me one more packet! ;-)",1,0
"I bought two bags of these, thinking it was the same product that I used to buy in different packaging (light blue, with a see-through dog shape against a grass green background). Unfortunately, it was completely not the same thing! These treats were actually like jerky-- tough and brittle. I give my dog soft treats because he doesn't chew the damn things, and he choked on these horrible things; I had to toss them out.<br /><br />Note that the ""Zuke's Jerky Naturals"" with the other packaging (http://www.amazon.com/Zukes-Jerky-Naturals-Beef/dp/B00008DFPY) have always been moist and soft, and I've never had a problem with those. I suspect that this batch was not new packaging, as I had thought, but very old packaging; these may be the same treats I usually feed my dog, just having sat on a shelf for years. In any case, these were COMPLETELY different treats, and not safe to feed my dog.",0,0
"I don't eat beef jerky, and I wanted to buy some for a Christmas gift.  I read all of the reviews at Amazon.com and decided that Jack Links would be the best purchase.  It came nicely packaged, but there is liquid in the packaging - a lot of it.  If you turn the packaging upside down, the movement of the liquid is obvious.  So now I have to pay to return soupy beef jerky and buy a different type.<br /><br />Three days since my original review.  Amazon cannot accept returns of food items, so it kindly replaced the beef jerky.  The replacement also has liquid in it.  It's not fat, but a liquid as described above.  This time, I'm asking for a refund.",0,0
"Maybe the miracle fruit does not work for everyone. It had very little effect when I used it. I started with a clear pallet, let the pill dissolve on my tongue etc. Then I tried the classic first, a lime. I noticed, barely, that it was not quite as pucker inducing as it may have been without the mberry but just slightly. And it did not add any ""sweet"". It just inhibited a hint of sour. Other foods like vinegar, vinegar chips, Guinness, strawberries, cheese, etc. Many recommended fruits and foods have very little impact. And after just a few minutes, I could notice any change.<br /><br />So, either, some people just don't have the same level of effect or much of the miracle berry effects are group dynamics and heightened suggestibility. Either way, they were a let down.",0,0
